,entry_id,stsd,day,vid,tablockid,rt,tatripid,blk,tripid,pid,stst,start_timestamp,end_timestamp,time_driven,miles_driven,start_soc,end_soc,avg_temp,avg_speed,avg_speed_driven,max_speed,acceleration_avg,acceleration_max,acceleration_min,mile_soc,energy_used,kwh_mile,starting_alt,accu_ascending,accu_descending,num_peaks,weight,traffic,battery_capacity,driver_id,start_rm,end_rm,odo,source
85,86,2024-09-10,TUESDAY,2402,,3,,23,468030,,,1725999420,1726003895,74.5833,11.5544,43.6,39.2,76.4323,10.5553,14.5911,41.5833,0.0547307,2.20205,-1.95738,2.626,25.7998,2.2329,19.4577,38.5381,-26.783,12.0,0.0,0.1711,686.0,108093,63.0094,52.0261,2679.87,Clever
86,87,2024-09-10,TUESDAY,2402,,3,,23,636030,,,1726003966,1726006781,46.9167,9.88291,38.8,34.8,76.8329,13.5411,17.7436,44.7581,0.0969734,1.34844,-1.76068,2.47073,21.9059,2.21655,31.2127,23.7135,-34.5806,13.0,0.0,0.0698,686.0,108093,56.0726,27.1692,2691.43,Clever
87,88,2024-09-10,TUESDAY,2402,,3,,23,519030,,,1726006846,1726009181,38.9167,7.75782,34.8,31.6,76.7631,13.6807,17.2276,41.0882,0.0676946,1.55913,-3.47222,2.42432,17.6352,2.27321,19.7978,16.9704,-21.6758,12.0,0.0,0.0,686.0,108093,50.2919,45.6674,2701.43,Clever
88,89,2024-09-11,WEDNESDAY,2402,,PO,,23,830023,,,1726059347,1726061448,35.0167,2.2649,98.4,98.4,61.757,3.69064,22.882,36.7871,-0.00180284,1.40542,-0.454696,0.435557,5.18104,2.28754,15.6233,2.19665,-2.58962,4.0,0.0,0.6944,686.0,110689,142.205,134.69,2711.08,Clever
89,90,2024-09-16,MONDAY,2401,,PO,,23,830023,,,1726491357,1726496994,93.95,20.6451,92.8,86.4,63.5916,11.7503,21.822,39.7192,-0.167938,1.77951,-2.95139,3.2258,43.2231,2.09363,14.7233,60.1479,-54.5206,16.0,0.0,0.9368,686.0,110689,165.668,154.243,2258.09,Clever
90,91,2024-09-16,MONDAY,2401,,3,,23,748020,,,1726497061,1726500291,53.8333,6.67974,86.0,83.6,64.605,10.2943,15.9561,34.321,0.201564,2.21354,-0.859461,2.78322,17.0452,2.55178,13.1359,25.5205,-7.4436,6.0,0.0,0.0,686.0,110689,153.529,142.103,2279.54,Clever
91,92,2024-09-16,MONDAY,2401,,3,,23,560020,,,1726500351,1726503176,47.0833,10.8305,82.4,79.2,65.7826,11.8706,20.18,39.0687,0.0269765,1.87228,-2.08333,3.38453,20.5125,1.89396,31.2127,26.4984,-37.7088,9.0,0.0,0.0417,686.0,110689,147.102,141.389,2286.22,Clever
92,93,2024-09-16,MONDAY,2401,,3,,23,382020,,,1726503230,1726507439,70.15,11.1971,79.2,75.6,66.7792,10.87,20.2907,39.3211,0.0443542,1.69271,-1.5625,3.11031,24.1821,2.15967,20.0768,33.3036,-22.1677,11.0,0.0,0.0423,686.0,110689,141.389,127.822,2297.25,Clever
93,94,2024-09-16,MONDAY,2401,,3,,23,41020,,,1726507500,1726510615,51.9167,9.91087,75.6,72.4,68.8842,10.6978,14.6203,43.7678,0.149735,1.77951,-1.72768,3.09715,19.1434,1.93155,31.2127,26.8645,-38.0385,11.0,0.0,0.0566,686.0,108093,134.962,129.25,2308.45,Clever
94,95,2024-09-16,MONDAY,2401,,3,,23,613020,,,1726510676,1726514671,66.5833,11.4053,72.4,68.4,69.774,10.7983,15.3266,34.2725,-0.012601,1.38889,-1.64931,2.85133,22.4848,1.97144,20.0024,39.9357,-28.7253,10.0,0.0,0.0,686.0,108093,129.25,115.682,2318.76,Clever
95,96,2024-09-16,MONDAY,2401,,3,,23,4020,,,1726514762,1726518292,58.8333,9.83009,67.6,63.6,69.8824,10.5238,17.8095,42.4571,0.050832,2.08667,-1.47569,2.45752,22.8454,2.32403,31.2127,26.4314,-37.2915,13.0,0.0,0.05,686.0,108093,120.681,113.54,2330.17,Clever
96,97,2024-09-16,MONDAY,2401,,3,,23,468020,,,1726518353,1726522053,61.6667,11.5917,63.6,58.8,70.1095,9.45365,14.9077,36.3987,-0.0153104,1.1173,-2.33348,2.41494,29.8719,2.57701,20.0024,35.0252,-23.4039,14.0,0.0,0.0,686.0,108093,113.54,98.544,2340.28,Clever
97,98,2024-09-16,MONDAY,2401,,3,,23,636020,,,1726522114,1726525129,50.25,9.66232,58.4,54.8,70.0124,12.1221,17.0607,39.6124,0.0443062,1.71892,-1.69477,2.68398,21.2733,2.20167,31.2127,27.6554,-37.6697,10.0,0.0,0.0392,686.0,108093,104.257,97.8299,2351.87,Clever
98,99,2024-09-16,MONDAY,2401,,3,,23,519020,,,1726525180,1726529139,65.9833,11.688,54.8,50.4,70.2055,10.0365,15.3893,40.3988,-0.0451099,1.5625,-1.64931,2.65636,25.3557,2.16938,20.1379,37.0093,-25.9344,15.0,0.0,0.0,686.0,108093,97.8299,83.5482,2361.88,Clever
99,100,2024-09-16,MONDAY,2401,,3,,23,571020,,,1726529210,1726532759,59.15,9.90776,50.8,47.2,69.7427,9.42433,15.0789,40.3114,0.107066,1.67595,-1.33216,2.75216,19.6588,1.98418,31.2127,26.0332,-37.1204,10.0,0.0,0.0333,686.0,108093,90.689,84.2623,2373.57,Clever
100,101,2024-09-16,MONDAY,2401,,3,,23,359020,,,1726532801,1726535700,48.3167,11.5824,47.2,43.6,68.4525,15.284,21.8343,44.8261,0.0037099,1.54703,-1.71892,3.21733,21.9958,1.89908,19.3981,32.2799,-23.3008,8.0,0.0,0.0,686.0,108093,84.2623,77.8355,2383.6,Clever
101,102,2024-09-16,MONDAY,2401,,3,,23,378020,,,1726535762,1726539297,58.9167,10.4235,43.6,41.2,66.8114,11.4392,18.145,38.1172,-0.159641,1.41811,-2.14865,4.34313,16.6306,1.59549,27.1964,27.0131,-34.1327,9.0,0.0,0.0833,686.0,108093,77.8355,66.4101,2395.4,Clever
102,103,2024-09-16,MONDAY,2401,,3,,23,697020,,,1726539358,1726541191,30.55,7.2048,41.2,38.8,64.7835,15.4869,20.1329,36.8357,-0.109725,0.832983,-2.17014,3.002,12.3582,1.71528,20.0768,15.2902,-20.5476,6.0,0.0,0.0938,686.0,108093,73.551,69.2664,2405.82,Clever
103,104,2024-09-16,MONDAY,2401,,PI,,23,902024,,,1726541255,1726541315,1.0,0.0,38.8,38.8,64.4,32.7676,32.7676,32.7676,-0.212759,-0.212759,-0.212759,,0.0,,14.5345,0.0,0.0,0.0,0.0,0.0,686.0,108093,69.2664,69.2664,2413.94,Clever
104,105,2024-09-17,TUESDAY,2401,,PO,,23,830033,,,1726577750,1726583380,93.8333,19.3588,92.4,86.4,59.6329,13.2623,19.5033,40.6124,-0.156236,2.27757,-2.49244,3.22647,40.0251,2.06754,15.5434,59.1159,-49.5892,29.0,0.0,0.9368,686.0,110689,164.954,154.243,2415.04,Clever
105,106,2024-09-17,TUESDAY,2401,,3,,23,748030,,,1726583454,1726586683,53.8167,8.21452,86.0,82.8,61.3583,12.6011,16.2014,39.8163,0.158994,2.14865,-2.14865,2.56704,20.0273,2.43804,29.2168,28.1172,-26.1213,16.0,0.0,0.0,686.0,110689,153.557,144.051,2435.1,Clever
106,107,2024-09-17,TUESDAY,2401,,3,,23,560030,,,1726586744,1726589882,52.3,10.0445,80.4,76.4,64.1492,11.8718,25.7222,41.0979,0.00772095,2.10438,-1.57828,2.51113,25.3174,2.52054,31.2127,26.1965,-37.9515,8.0,0.0,0.0377,686.0,110689,146.976,139.663,2443.32,Clever
107,108,2024-09-17,TUESDAY,2401,,3,,23,382030,,,1726589936,1726593889,65.8833,11.5886,76.4,71.6,67.1389,8.99641,20.0374,40.525,-0.0876184,2.06054,-2.86458,2.41429,27.8261,2.40117,19.9653,38.083,-26.8356,16.0,0.0,0.0448,686.0,110689,139.663,130.889,2453.46,Clever
108,109,2024-09-17,TUESDAY,2401,,3,,23,41030,,,1726593949,1726596773,47.0667,10.2868,71.6,68.8,69.3545,11.2778,17.4293,35.7288,0.0325846,1.73611,-1.79749,3.67386,18.0038,1.75019,31.2127,25.4412,-37.0582,10.0,0.0,0.0833,686.0,108093,130.889,125.77,2465.05,Clever
109,110,2024-09-17,TUESDAY,2401,,3,,23,613030,,,1726596837,1726601140,71.7167,11.1816,68.4,64.8,70.355,10.7004,16.5684,36.7483,0.0707868,1.28919,-1.77951,3.106,21.6513,1.93634,20.0768,36.5889,-25.4529,18.0,0.0,0.0548,686.0,108093,125.039,111.877,2475.59,Clever
110,111,2024-09-17,TUESDAY,2401,,3,,23,4030,,,1726601201,1726604389,53.1333,9.91087,64.0,60.8,70.7636,9.76459,16.2743,42.7193,0.101991,1.31524,-2.01353,3.09715,20.4398,2.06236,31.2127,25.5049,-36.679,9.0,0.0,0.0741,686.0,108093,116.995,111.146,2486.77,Clever
111,112,2024-09-17,TUESDAY,2401,,3,,23,468030,,,1726604450,1726608453,66.7167,11.601,60.8,56.4,71.2403,9.74914,17.061,39.8648,0.106726,1.6059,-0.868056,2.63659,24.1573,2.08235,20.0024,36.4587,-25.2483,13.0,0.0,0.0147,686.0,108093,111.146,97.2525,2496.89,Clever
112,113,2024-09-17,TUESDAY,2401,,3,,23,636030,,,1726608525,1726611826,55.0167,9.90465,56.4,52.8,71.2475,12.572,20.205,38.0493,0.0228304,2.21354,-2.21354,2.75129,21.6164,2.18244,31.2127,27.6871,-38.8611,16.0,0.0,0.0536,686.0,108093,103.102,96.5213,2508.49,Clever
113,114,2024-09-17,TUESDAY,2401,,3,,23,519030,,,1726611887,1726615556,61.15,11.4643,52.8,48.0,70.9785,11.6608,14.4973,38.224,0.0703605,1.78717,-1.63298,2.3884,28.0211,2.44421,18.9184,25.2757,-22.9423,16.0,0.0,0.0,686.0,108093,96.5213,81.1656,2518.73,Clever
114,115,2024-09-17,TUESDAY,2401,,3,,23,571030,,,1726615616,1726619379,62.7167,9.76484,48.0,44.4,69.8138,9.74483,16.6605,41.6416,0.0657008,1.92901,-1.95312,2.71246,21.5873,2.21072,32.8758,34.4665,-47.2167,18.0,0.0,0.0469,686.0,108093,87.7466,81.1656,2530.19,Clever
115,116,2024-09-17,TUESDAY,2401,,3,,23,359030,,,1726619447,1726622282,47.25,11.5016,44.4,40.4,68.8804,15.3572,20.1232,44.3989,-0.0889148,2.01973,-2.10568,2.8754,21.1058,1.83504,19.5635,32.729,-23.9391,13.0,0.0,0.0208,686.0,108093,81.1656,73.8534,2540.3,Clever
116,117,2024-09-17,TUESDAY,2401,,3,,23,378030,,,1726622337,1726625698,56.0167,10.4701,40.4,37.6,66.7273,13.1251,21.8752,41.3115,0.110215,1.37514,-0.789141,3.73932,17.9153,1.71109,27.7153,30.3115,-37.95,11.0,0.0,0.0,686.0,108093,73.8534,68.7348,2551.96,Clever
117,118,2024-09-17,TUESDAY,2401,,3,,23,697030,,,1726625758,1726627915,35.95,6.85994,37.6,35.6,64.645,12.2397,18.3596,36.3114,-0.121337,1.1515,-1.66596,3.42997,11.4242,1.66535,20.0768,15.7458,-20.4168,6.0,0.0,0.1351,686.0,108093,68.7348,65.0787,2562.43,Clever
118,119,2024-09-17,TUESDAY,2401,,PI,,23,902034,,,1726627961,1726628021,1.0,0.0,35.6,35.6,64.38,34.8259,34.8259,34.8259,-0.303819,-0.303819,-0.303819,,0.0,,15.1468,0.0,0.0,0.0,0.0,0.0,686.0,108093,65.0787,65.0787,2570.1,Clever
119,120,2024-09-18,WEDNESDAY,2401,,PO,,23,830023,,,1726664150,1726669788,93.9667,19.4831,91.2,85.2,59.6526,12.0143,21.5141,39.0202,-0.0955616,2.12674,-2.21443,3.24718,39.9523,2.05061,14.7755,56.7843,-42.3431,20.0,0.0,0.9263,686.0,110689,138.981,129.838,2571.59,Clever
120,121,2024-09-18,WEDNESDAY,2401,,3,,23,748020,,,1726669840,1726673099,54.3167,7.29179,85.2,82.4,61.238,9.85274,13.137,36.6026,-0.197359,0.920665,-1.6059,2.60421,17.1283,2.34898,17.7547,25.9377,-12.4796,11.0,0.0,0.0,686.0,110689,129.838,119.475,2591.94,Clever
121,122,2024-09-18,WEDNESDAY,2401,,3,,23,560020,,,1726673160,1726677116,65.9333,4.13833,82.4,80.0,65.5075,4.32245,19.451,34.0006,-0.154208,2.08333,-2.90799,1.7243,12.2515,2.96049,31.2127,9.5419,-25.0781,12.0,0.0,0.4923,686.0,110689,125.571,6.70523,2599.23,Clever
122,123,2024-09-19,THURSDAY,2402,,PO,,3013SCHO,816023,,,1726751339,1726753004,27.75,6.67974,91.6,89.2,64.3481,13.9886,21.5209,32.7482,-0.0960862,1.3063,-1.30208,2.78322,14.0103,2.09743,14.6662,16.966,-11.6297,6.0,0.0,0.2414,686.0,123244,131.871,128.416,2719.58,Clever
123,124,2024-09-19,THURSDAY,2402,,3SCH,,3013SCHO,143020,,,1726753076,1726756299,53.7167,12.4647,89.2,84.8,64.3913,15.194,21.4812,37.2337,-0.12628,1.98413,-2.0668,2.83289,29.542,2.37005,20.0768,42.0249,-33.166,16.0,0.0,0.0182,686.0,123244,128.416,122.082,2726.49,Clever
124,125,2024-09-19,THURSDAY,2402,,PI,,3013SCHO,870024,,,1726756360,1726758400,34.0,8.71784,84.4,82.4,64.6023,18.8912,23.8194,38.0784,0.227361,1.03706,-0.382966,4.35892,13.8,1.58296,37.8207,26.8626,-49.6871,12.0,0.0,0.0,686.0,123244,121.506,118.626,2739.67,Clever
125,126,2024-09-19,THURSDAY,2403,,3,,23,382020,,,1726765378,1726767002,27.0667,3.62259,95.2,94.0,67.6454,8.57474,18.8644,37.758,-0.0997859,1.68554,-1.35122,3.01883,8.76229,2.41879,14.3352,19.7735,-2.89593,7.0,0.0,0.2857,686.0,108093,,,1798.89,Clever
126,127,2024-09-19,THURSDAY,2403,,3,,23,41020,,,1726767054,1726770165,51.85,10.0662,93.6,91.2,68.8877,12.7078,17.3673,36.0784,-0.202588,0.813802,-1.74422,4.19425,18.5014,1.83797,28.2356,24.3238,-32.557,12.0,0.0,0.0943,686.0,108093,,,1802.74,Clever
127,128,2024-09-19,THURSDAY,2403,,3,,23,613020,,,1726770217,1726774202,66.4167,11.1505,90.8,87.2,69.2427,12.6158,19.1148,38.2532,-0.0909317,1.13577,-1.46067,3.09736,23.6724,2.12299,20.0768,34.6723,-23.5364,11.0,0.0,0.1493,686.0,108093,,,1813.05,Clever
128,129,2024-09-19,THURSDAY,2403,,3,,23,4020,,,1726774245,1726777119,47.9,9.72446,87.2,84.0,69.4494,12.8663,17.303,39.2435,-0.0501606,1.46108,-1.47485,3.0389,20.5431,2.11252,31.2127,23.9364,-34.8035,10.0,0.0,0.0408,686.0,108093,,,1824.2,Clever
129,130,2024-09-19,THURSDAY,2403,,3,,23,468020,,,1726777180,1726781376,69.9333,11.6507,84.0,79.6,70.6471,13.9082,19.6352,38.1658,0.0354948,2.12841,-1.58587,2.64789,25.7062,2.2064,19.4577,36.5528,-24.7978,16.0,0.0,0.0563,686.0,108093,,,1834.21,Clever
130,131,2024-09-19,THURSDAY,2403,,3,,23,636020,,,1726781438,1726784518,51.3333,9.9233,79.2,75.6,71.1588,12.8347,18.4819,38.7483,-0.113635,1.19145,-1.80845,2.75647,22.0008,2.21709,31.2127,24.5205,-35.9049,12.0,0.0,0.0196,686.0,108093,,,1845.86,Clever
131,132,2024-09-19,THURSDAY,2403,,3,,23,519020,,,1726784579,1726788662,68.05,11.5482,75.6,71.6,70.9912,10.0628,19.7386,40.9328,-0.109059,0.82672,-1.64931,2.88705,23.864,2.06647,19.9653,35.6312,-24.3837,14.0,0.0,0.2609,686.0,108093,,,1855.96,Clever
132,133,2024-09-19,THURSDAY,2403,,3,,23,571020,,,1726788717,1726791755,50.6333,9.46037,71.6,68.4,70.37,12.957,21.5951,36.0881,-0.198686,0.834669,-1.99993,2.95637,18.3766,1.94249,27.3139,28.0732,-35.1372,10.0,0.0,0.0769,686.0,108093,,,1867.87,Clever
133,134,2024-09-19,THURSDAY,2403,,3,,23,359020,,,1726791821,1726794637,46.9333,11.4985,68.4,65.2,69.3783,15.2,19.0,38.0298,-0.000378647,1.5191,-1.47406,3.59328,21.0144,1.82758,19.3981,32.5742,-24.0522,15.0,0.0,0.0,686.0,108093,,,1877.56,Clever
134,135,2024-09-19,THURSDAY,2403,,3,,23,378020,,,1726794698,1726798481,63.05,10.5291,65.2,62.4,66.9657,8.99457,16.7042,33.0783,0.132863,1.69477,-0.959869,3.7604,15.3989,1.46251,31.2127,27.4529,-38.5888,9.0,0.0,0.0781,686.0,108093,,,1889.19,Clever
135,136,2024-09-19,THURSDAY,2403,,3,,23,697020,,,1726798541,1726800411,31.1667,7.15198,62.4,60.4,65.4065,18.1578,24.5131,37.758,0.049207,0.800634,-1.71973,3.57599,10.9677,1.53352,20.0768,16.0303,-20.7013,6.0,0.0,0.125,686.0,108093,,,1899.72,Clever
136,137,2024-09-19,THURSDAY,2403,,PI,,23,902024,,,1726800472,1726800602,2.16667,0.565448,60.4,60.4,64.92,20.5538,20.5538,41.0396,-0.042735,0.040946,-0.126416,1.41362,0.20051,0.354604,15.8164,0.0,-1.3202,0.0,0.0,0.0,686.0,108093,,,1907.7,Clever
137,138,2024-09-19,THURSDAY,2407,,2,,42,-1838261872,,,1726776892,1726783436,109.067,20.4617,97.2,91.2,70.7956,10.2274,20.9304,37.4085,0.0114196,2.04861,-3.15947,3.41028,39.568,1.93375,14.4962,104.752,-106.683,25.0,0.0,0.0092,686.0,124917,,,1409.7,Clever
138,139,2024-09-19,THURSDAY,2407,,PO,,4044SCHO,777023,,,1726783498,1726785294,29.9333,0.0,91.6,90.8,71.0483,0.0,,0.0,0.0,0.0,0.0,0.0,1.99394,,12.5653,0.12945,-0.12945,1.0,0.0,0.9032,686.0,124917,,,1430.16,Clever
139,140,2024-09-19,THURSDAY,2407,,4SCH,,4044SCHO,303020,,,1726785355,1726787394,33.9833,5.55506,90.4,88.0,71.0332,7.05555,13.0256,26.0879,-0.16293,1.10635,-1.30208,2.31461,15.9751,2.87577,12.5653,14.058,-12.734,9.0,0.0,0.0,686.0,124917,,,1430.16,Clever
140,141,2024-09-19,THURSDAY,2407,,PI,,4044SCHO,893024,,,1726787435,1726788038,10.05,1.66527,88.0,87.6,70.978,10.4177,24.3079,34.2531,-0.131473,0.042139,-0.632079,4.16316,3.56116,2.13848,14.6758,0.6865,-1.37,4.0,0.0,0.0909,686.0,124917,,,1436.2,Clever
141,142,2024-09-19,THURSDAY,2407,,5,,35,-902503968,,,1726799929,1726804668,78.9833,12.7101,82.8,79.6,64.7727,10.8798,21.4396,42.894,-0.0292433,2.04248,-1.07433,3.9719,21.3893,1.68285,28.7803,46.4973,-60.3438,11.0,0.0,0.0,686.0,124918,,,1448.92,Clever
142,143,2024-09-22,SUNDAY,2403,,PO,,7077X,815123,,,1727025963,1727027100,18.95,3.87736,98.8,97.2,67.1933,14.9854,23.1593,41.2144,0.132629,1.36166,-0.375601,2.42334,8.45711,2.18115,15.1018,8.82968,-12.1884,5.0,0.0,0.1,686.0,114780,193.805,190.666,1909.2,Clever
143,144,2024-09-22,SUNDAY,2403,,7X,,7077X,278120,,,1727027164,1727029973,46.8167,13.0333,97.2,92.8,68.3774,18.4288,23.1846,65.7877,-0.0197466,0.69577,-0.680828,2.96212,27.9345,2.14333,9.75199,87.532,-74.8301,16.0,0.0,0.0833,686.0,114780,190.666,182.035,1913.61,Clever
144,145,2024-09-22,SUNDAY,2403,,7X,,7077X,774120,,,1727030040,1727032802,46.0333,8.77376,92.8,89.2,70.0329,32.7955,43.7274,65.7974,-0.0584708,0.260417,-0.710908,2.43715,13.8699,1.58083,21.2481,48.6502,-61.0234,5.0,0.0,0.0,686.0,114780,182.035,169.481,1927.16,Clever
145,146,2024-09-22,SUNDAY,2403,,7X,,7077X,729120,,,1727032860,1727035133,37.8833,11.3462,89.2,85.6,70.9195,17.8115,23.5111,58.4477,-0.134949,0.674218,-1.24582,3.15172,21.8423,1.92507,9.75199,70.5735,-44.7986,11.0,0.0,0.1026,686.0,114780,174.973,167.912,1935.97,Clever
146,147,2024-09-22,SUNDAY,2403,,7X,,7077X,294120,,,1727035204,1727038304,51.6667,11.3214,85.2,83.2,71.2158,23.6097,33.0535,66.5741,-0.0932122,0.644596,-0.792935,5.6607,18.0836,1.5973,35.6194,46.8463,-72.7137,8.0,0.0,0.0,686.0,114780,167.127,153.788,1947.6,Clever
147,148,2024-09-22,SUNDAY,2403,,7X,,7077X,589120,,,1727038364,1727040536,36.2,10.902,82.8,80.0,71.0019,25.8703,28.4573,64.0303,0.015486,0.765931,-1.64341,3.89357,19.3094,1.77119,8.2323,79.568,-51.9479,8.0,0.0,0.2432,686.0,114780,162.419,149.08,1959.04,Clever
148,149,2024-09-22,SUNDAY,2403,,7X,,7077X,150120,,,1727040593,1727041566,16.2167,,,,70.2076,,,,,,,,,,35.8525,0.0,0.0,0.0,0.0,0.7778,686.0,114780,,,1969.94,Clever
149,150,2024-09-22,SUNDAY,2403,,7X,,7077X,72120,,,1727044620,1727045995,22.9167,6.41255,80.0,77.6,69.085,18.2787,34.8956,64.0498,-0.0717455,0.72338,-0.918136,2.67189,14.0535,2.19157,35.8525,39.562,-24.2235,7.0,0.0,0.375,686.0,114780,156.927,152.219,1969.94,Clever
150,151,2024-09-22,SUNDAY,2403,,7X,,7077X,490120,,,1727046055,1727048700,44.0833,14.0772,77.2,73.6,68.3275,20.1587,43.3411,65.9721,-0.128527,0.340414,-1.3191,3.91034,23.5575,1.67346,36.6572,73.4692,-74.2739,14.0,0.0,0.0,686.0,114780,151.434,144.373,1977.36,Clever
151,152,2024-09-22,SUNDAY,2403,,7X,,7077X,577120,,,1727048761,1727051457,44.9333,1.29556,73.6,72.4,67.5116,2.23077,6.32051,24.9908,-0.0408388,0.515677,-0.340414,1.07964,5.448,4.20513,35.8525,0.616967,-13.4117,5.0,0.0,0.2609,686.0,114780,144.373,142.019,1991.44,Clever
152,153,2024-09-22,SUNDAY,2403,,7X,,7077X,328120,,,1727051517,1727053539,33.7,9.05959,72.4,69.6,66.2609,16.9709,22.3707,63.9527,-0.0767339,0.800634,-1.4578,3.23556,19.3547,2.13638,21.9576,71.8351,-85.248,15.0,0.0,0.0,686.0,114780,142.019,135.742,1992.89,Clever
153,154,2024-09-22,SUNDAY,2403,,PI,,7077X,865124,,,1727053608,1727054322,11.9,3.65988,69.2,68.4,65.5867,19.5095,21.9482,35.7774,0.318896,1.39057,-0.638276,4.57488,5.53107,1.51127,8.70399,13.4926,-7.8337,5.0,0.0,0.0,686.0,114780,135.742,134.172,2002.24,Clever
154,155,2024-09-23,MONDAY,2402,,PO,,23,830023,,,1727096160,1727101798,93.9667,19.2718,81.6,74.8,61.0223,13.1616,23.3319,46.2145,0.0194474,2.23335,-1.59569,2.83409,43.5655,2.26058,15.8709,58.3378,-45.677,17.0,0.0,0.9368,686.0,110689,117.192,107.426,2749.9,Clever
155,156,2024-09-23,MONDAY,2402,,3,,23,748020,,,1727101857,1727105402,59.0833,7.73296,74.8,71.6,61.3992,8.49187,15.6773,41.9523,0.0615964,1.51699,-1.05347,2.41655,18.1587,2.34822,24.8776,26.1378,-19.8026,13.0,0.0,0.1,686.0,110689,107.426,102.83,2769.84,Clever
156,157,2024-09-23,MONDAY,2402,,3,,23,560020,,,1727105442,1727108103,44.35,10.3862,71.6,68.0,61.87,13.093,24.8078,42.593,-0.184074,1.90146,-2.29298,2.88506,23.4385,2.2567,31.2127,25.0361,-36.0033,9.0,0.0,0.1333,686.0,110689,102.83,97.6598,2777.57,Clever
157,158,2024-09-23,MONDAY,2402,,3,,23,382020,,,1727108143,1727112375,70.5333,11.1754,68.0,63.6,63.0882,9.62887,17.011,37.0687,-0.0146697,1.54703,-1.71107,2.53986,25.7079,2.30041,20.0768,34.9225,-23.7866,11.0,0.0,0.0556,686.0,110689,97.6598,91.3406,2788.11,Clever
158,159,2024-09-24,TUESDAY,2403,,3,,23,449030,,,1727184232,1727184601,6.15,0.0,97.6,97.6,63.03,0.0,,0.0,0.0,0.0,0.0,,0.162966,,31.2127,0.0,0.0,0.0,0.0,0.5714,686.0,110689,199.964,199.964,2012.7,Clever
159,160,2024-09-24,TUESDAY,2403,,3,,23,139030,,,1727184632,1727187052,40.3333,9.72446,97.6,93.6,63.0037,16.3529,20.8128,37.457,-0.114978,1.71107,-1.68554,2.43111,25.1759,2.58892,27.7153,23.1565,-30.8458,5.0,0.0,0.0244,686.0,110689,199.964,191.769,2012.77,Clever
160,161,2024-09-24,TUESDAY,2403,,3,,23,748030,,,1727187109,1727191801,78.2,11.1847,93.6,88.0,63.3596,12.4287,21.6351,40.0396,0.0317858,2.19081,-1.43271,1.99727,26.0477,2.32887,20.0768,35.9869,-24.44,9.0,0.0,0.2658,686.0,110689,191.769,175.378,2023.22,Clever
161,162,2024-09-24,TUESDAY,2403,,3,,23,560030,,,1727191848,1727194373,42.0833,9.55358,88.0,84.8,63.9833,14.2155,22.6156,41.9231,-0.0952008,1.51699,-1.61697,2.9855,20.3819,2.13344,27.7153,24.3076,-31.2363,10.0,0.0,0.0233,686.0,110689,180.295,173.739,2034.47,Clever
162,163,2024-09-24,TUESDAY,2403,,3,,23,382030,,,1727194414,1727199001,76.45,11.6383,84.8,80.8,65.3741,7.52943,15.0589,40.5153,-0.0123034,1.66934,-1.96982,2.90957,26.8618,2.30806,19.9832,35.1923,-23.9627,17.0,0.0,0.2208,686.0,110689,173.739,165.544,2044.45,Clever
163,164,2024-09-24,TUESDAY,2403,,3,,23,41030,,,1727199047,1727201878,47.1833,9.89844,80.8,77.6,66.6045,9.36604,15.4743,36.3114,0.143381,1.51699,-0.773515,3.09326,19.0945,1.92904,31.2127,26.9801,-38.1541,11.0,0.0,0.0833,686.0,108093,165.544,158.988,2056.09,Clever
164,165,2024-09-24,TUESDAY,2403,,3,,23,613030,,,1727201919,1727206201,71.3667,11.6569,77.6,73.6,67.2999,10.9669,17.6135,34.6511,0.0262964,1.3772,-1.76068,2.91423,24.6291,2.11283,19.4577,38.1109,-26.3558,19.0,0.0,0.1389,686.0,108093,158.988,144.236,2066.11,Clever
165,166,2024-09-24,TUESDAY,2403,,3,,23,4030,,,1727206254,1727209071,46.95,9.87048,73.6,70.4,68.8728,16.1092,21.3058,39.3017,0.0249633,1.6631,-0.959869,3.08453,19.556,1.98126,31.2127,27.0739,-37.891,13.0,0.0,0.0417,686.0,108093,150.793,144.236,2077.77,Clever
166,167,2024-09-24,TUESDAY,2403,,3,,23,468030,,,1727209143,1727213441,71.6333,11.5575,70.4,66.4,70.0206,10.2569,16.6675,35.3016,0.073925,1.22202,-1.92446,2.88937,23.4173,2.02616,19.9653,37.2945,-26.047,14.0,0.0,0.1781,686.0,108093,144.236,128.665,2087.89,Clever
167,168,2024-09-24,TUESDAY,2403,,3,,23,636030,,,1727213521,1727216624,51.7167,9.58465,66.4,62.4,70.0585,10.6308,17.9906,38.7774,0.00463818,1.33547,-1.37514,2.39616,23.6853,2.47117,26.8171,30.2886,-37.0796,13.0,0.0,0.0,686.0,108093,136.041,127.846,2099.62,Clever
168,169,2024-09-24,TUESDAY,2403,,3,,23,519030,,,1727216685,1727220661,66.2667,11.6507,62.4,57.6,69.337,14.2225,19.2004,41.1076,0.00332096,1.78717,-2.38715,2.42723,27.0691,2.32338,19.4577,39.0656,-27.3106,20.0,0.0,0.0746,686.0,108093,127.846,111.455,2109.45,Clever
169,170,2024-09-24,TUESDAY,2403,,3,,23,571030,,,1727220714,1727224116,56.7,9.82077,57.6,54.4,66.4205,10.6445,15.6341,41.9814,0.077258,1.74269,-1.37514,3.06899,20.5918,2.09677,31.2127,30.7908,-41.6294,13.0,0.0,0.0517,686.0,108093,118.012,111.455,2121.1,Clever
